35090	褒
35370	訪
35914	豊
37030	邦
37586	鋒
39165	飽
40179	鳳
40300	鵬
20047	乏
20129	亡
20621	傍
21078	剖
22346	坊
22952	妨
24125	帽
24536	忘
24537	忙
25151	房
26292	暴
26395	望
26576	某
26834	棒
20882	冒
32033	紡
32938	肪
33192	膨
35584	謀
35980	貌
36031	貿
37502	鉾
38450	防
21536	吠
38956	頬
21271	北
20693	僕
22696	墨
25778	撲
26420	朴
29287	牧
30566	睦
31302	穆
37350	釦
21187	勃
27809	没
27526	殆
22528	堀
24140	幌
22868	奔
26412	本
32763	翻
20961	凡
30406	盆
25705	摩
30952	磨
39764	魔
22475	埋
22969	妹
26151	昧
26522	枚
27598	毎
21737	哩
27097	槙
24149	幕
33180	膜
26517	枕
39850	鮪
26622	柾
40018	鱒
26717	桝
20134	亦
20451	俣
25273	抹
26411	末
27819	沫
36804	迄
20397	侭
32365	繭
40639	麿
19975	万
24930	慢
28288	満
28459	漫
34067	蔓
21619	味
26410	未
39749	魅
31637	箕
23724	岬
23494	密
34588	蜜
28234	湊
34001	蓑
31252	稔
33032	脈
22937	妙
31885	粍
30496	眠
21209	務
22818	夢
28961	無
29279	牟
38695	霧
40289	鵡
26891	椋
23167	婿
23064	娘
20901	冥
21517	名
21629	命
26126	明
30431	盟
36855	迷
37528	銘
40180	鳴
23018	姪
29277	牝
28357	滅
20813	免
26825	棉
32191	綿
32236	緬
40634	麺
25720	摸
27169	模
33538	茂
22916	妄
23391	孟
29467	猛
30450	盲
32178	網
32791	耗
33945	蒙
20786	儲
40665	黙
26466	杢
21247	勿
39173	餅
23588	尤
25147	戻
31870	籾
36016	貰
21839	問
24758	悶
32011	紋
21249	匁
20063	也
20918	冶
22812	夜
29242	爺
32822	耶
37326	野
24357	弥
21380	厄
24441	役
32004	約
34220	薬
35379	訳
36493	躍
38742	靖
26611	柳
34222	薮
37971	鑓
24841	愉
24840	愈
27833	油
30290	癒
35565	諭
36664	輸
21807	唯
20305	佑
20778	優
21191	勇
21451	友
23461	宥
24189	幽
24736	悠
24962	憂
25558	揖
26377	有
26586	柚
28263	湧
28044	涌
29494	猶
29495	猷
30001	由
31056	祐
35029	裕
35480	誘
36938	遊
37109	郵
38596	雄
34701	融
20104	予
20313	余
19982	与
35465	誉
36671	輿
38928	預
20653	傭
24188	幼
22934	妖
23481	容
24248	庸
25562	揚
25594	揺
25793	擁
26332	曜
26954	楊
27096	様
27915	洋
28342	溶
29076	熔
31407	窯
32768	耀
33865	葉
33993	蓉
35201	要
35617	謡
36362	踊
36965	遥
38525	陽
39178	養
24958	慾
25233	抑
27442	欲
27779	沃
28020	浴
32716	翌
32764	翼
28096	淀
32645	羅
34746	螺
35064	裸
26469	来
33713	莱
38972	頼
38647	雷
27931	洛
32097	絡
33853	落
37226	酪
20081	乱
21365	卵
23888	嵐
27396	欄
28651	濫
34253	藍
34349	蘭
35239	覧
21033	利
21519	吏
23653	履
26446	李
26792	梨
29702	理
29827	璃
30178	痢
35023	裏
35041	裡
38626	離
38520	陸
24459	律
29575	率
33870	葎
25504	掠
30053	略
21129	劉
27969	流
28316	溜
29705	琉
30041	留
30827	硫
31890	粒
38534	隆
20406	侶
24942	慮
26053	旅
34396	虜
20102	了
20142	亮
20698	僚
20001	両
20940	凌
23534	寮
26009	料
26753	梁
28092	涼
29471	猟
30274	療
30637	瞭
31260	稜
31975	糧
33391	良
35538	諒
36988	遼
37327	量
38517	陵
38936	領
32209	緑
20523	倫
21400	厘
26519	林
28107	淋
29136	燐
29747	琳
33256	臨
36650	輪
38563	隣
40023	鱗
40607	麟
29792	瑠
22593	塁
28057	涙
32047	累
39006	類
20196	令
20278	伶
20363	例
20919	冷
21169	励
23994	嶺
24604	怜
29618	玲
31036	礼
33491	苓
37428	鈴
38583	隷
38646	零
38666	霊
40599	麗
40802	齢
26278	暦
27508	歴
21015	列
21155	劣
28872	烈
35010	裂
24265	廉
24651	恋
24976	憐
28451	漣
29001	煉
31806	簾
32244	練
32879	聯
34030	蓮
36899	連
37676	錬
21570	呂
39791	魯
27347	櫓
28809	炉
36034	賂
36335	路
38706	露
21172	労
23105	婁
24266	廊
24324	弄
26391	朗
27004	楼
27028	榔
28010	浪
28431	漏
29282	牢
29436	狼
31725	篭
32894	聾
34635	蝋
37070	郎
20845	六
40595	麓
31108	禄
32907	肋
37682	録
35542	論
20525	倭
21644	和
35441	話
27498	歪
36036	賄
33031	脇
24785	惑
26528	枠
40434	鷲
20121	亙
20120	亘
39952	鰐
35435	詫
34241	藁
34152	蕨
26880	椀
28286	湾
30871	碗
33109	腕
24332	弌
19984	丐
19989	丕
20010	个
20017	丱
20028	丼
20034	乂
20054	乖
20056	乘
20098	亂
35947	豫
20106	亊
33298	舒
24333	弍
20110	于
20126	亞
20127	亟
20130	亢
20144	亰
20147	亳
20150	亶
20174	从
20173	仍
20164	仄
20166	仆
20162	仂
20183	仗
20190	仞
20205	仭
20191	仟
20215	价
20233	伉
20314	佚
20272	估
20315	佛
20317	佝
20311	佗
20295	佇
20342	佶
20360	侈
20367	侏
20376	侘
20347	佻
20329	佩
20336	佰
20369	侑
20335	佯
20358	來
20374	侖
20760	儘
20436	俔
20447	俟
20430	俎
20440	俘
20443	俛
20433	俑
20442	俚
20432	俐
20452	俤
20453	俥
20506	倚
20520	倨
20500	倔
20522	倪
20517	倥
20485	倅
20252	伜
20470	俶
20513	倡
20521	倩
20524	倬
20478	俾
20463	俯
20497	們
20486	倆
20547	偃
20551	假
26371	會
20565	偕
20560	偐
20552	偈
20570	做
20566	偖
20588	偬
20600	偸
20608	傀
20634	傚
20613	傅
20660	傴
20658	傲
20681	僉
20682	僊
20659	傳
20674	僂
20694	僖
20702	僞
20709	僥
20717	僭
20707	僣
20718	僮
20729	價
20725	僵
20745	儉
20737	儁
20738	儂
20758	儖
20757	儕
20756	儔
20762	儚
20769	儡
20794	儺
20791	儷
20796	儼
20795	儻
20818	兒
20812	兌
20820	兔
20834	兢
31480	竸
20841	兩
20842	兪
20846	兮
20864	冀
22232	囘
20876	册
20873	冉
20879	冏
20881	冑
20883	冓
20885	冕
20900	冤
20902	冦
20898	冢
20905	冩
20906	冪
20915	决
20913	冱
20914	冲
20912	冰
20917	况
20925	冽
20933	凅
20937	凉
20955	凛
34389	處
20969	凩
20973	凭
20976	凰
20990	凾
20996	刄
21003	刋
21012	刔
21006	刎
21031	刧
21034	刪
21038	刮
21043	刳
21049	刹
21071	剏
21060	剄
21067	剋
21068	剌
21086	剞
21076	剔
21098	剪
21108	剴
21097	剩
21107	剳
21119	剿
21117	剽
21133	劍
21140	劔
21138	劒
21105	剱
21128	劈
21137	劑
36776	辨
36775	辧
21164	劬
21165	劭
21180	劼
21173	劵
21185	勁
21197	勍
21207	勗
21214	勞
21219	勣
21222	勦
39149	飭
21216	勠
21235	勳
21237	勵
21240	勸
21254	匆
21256	匈
30008	甸
21261	匍
21264	匐
21263	匏
21283	匣
21295	匯
21297	匱
21299	匳
21312	區
21318	卆
21317	卅
19991	丗
21321	卉
21325	卍
20950	凖
21342	卞
21358	卮
22808	夘
21371	卻
21367	卷
21398	厖
21408	厠
21414	厦
21413	厥
21422	厮
21424	厰
21443	參
31762	簒
38617	雙
21471	叟
26364	曼
29166	燮
21486	叮
21480	叨
21485	叭
21498	叺
21505	吁
21565	吽
21568	呀
21548	听
21549	吭
21564	吼
21550	吮
21558	吶
21545	吩
21533	吝
21582	呎
21647	咏
21621	呵
21646	咎
21599	呟
21617	呱
21623	呷
21616	呰
21650	咒
21627	呻
21632	咀
21622	呶
21636	咄
21648	咐
21638	咆
21703	哇
21666	咢
21688	咸
21669	咥
21676	咬
21700	哄
21704	哈
21672	咨
21675	咫
21698	哂
21668	咤
21694	咾
21692	咼
21720	哘
21733	哥
21734	哦
21775	唏
21780	唔
21757	哽
21742	哮
21741	哭
21754	哺
21730	哢
21817	唹
21824	啀
21859	啣
21836	啌
21806	售
21852	啜
21829	啅
21846	啖
21847	啗
21816	唸
21811	唳
21853	啝
21913	喙
21888	喀
21679	咯
21898	喊
21919	喟
21883	啻
21886	啾
21912	喘
21918	喞
21934	單
21884	啼
21891	喃
21929	喩
21895	喇
21928	喨
21978	嗚
21957	嗅
21983	嗟
21956	嗄
21980	嗜
21988	嗤
21972	嗔
22036	嘔
22007	嗷
22038	嘖
22014	嗾
22013	嗽
22043	嘛
22009	嗹
22094	噎
22096	噐
29151	營
22068	嘴
22070	嘶
22066	嘲
22072	嘸
22123	噫
22116	噤
22063	嘯
22124	噬
22122	噪
22150	嚆
22144	嚀
22154	嚊
22176	嚠
22164	嚔
22159	嚏
22181	嚥
22190	嚮
22198	嚶
22196	嚴
22210	囂
22204	嚼
22209	囁
22211	囃
22208	囀
22216	囈
22222	囎
22225	囑
22227	囓
22254	囮
22265	囹
22272	圀
22271	囿
22276	圄
22281	圉
22280	圈
22283	國
22285	圍
22291	圓
22296	團
22294	圖
21959	嗇
22300	圜
22310	圦
22327	圷
22328	圸
22350	坎
22331	圻
22336	址
22351	坏
22377	坩
22464	埀
22408	垈
22369	坡
22399	坿
22409	垉
22419	垓
22432	垠
22451	垳
22436	垤
22442	垪
22448	垰
22467	埃
22470	埆
22484	埔
22482	埒
22483	埓
22538	堊
22486	埖
22499	埣
22539	堋
22553	堙
22557	堝
22642	塲
22561	堡
22626	塢
22603	塋
22640	塰
27584	毀
22610	塒
22589	堽
22649	塹
22661	墅
22713	墹
22687	墟
22699	墫
22714	墺
22750	壞
22715	墻
22712	墸
22702	墮
22725	壅
22739	壓
22737	壑
22743	壗
22745	壙
22744	壘
22757	壥
22748	壜
22756	壤
22751	壟
22767	壯
22778	壺
22777	壹
22779	壻
22780	壼
22781	壽
22800	夐
22811	夛
26790	梦
22821	夥
22828	夬
22829	夭
22834	夲
22840	夸
22846	夾
31442	竒
22869	奕
22864	奐
22862	奎
22874	奚
22872	奘
22882	奢
22880	奠
22887	奧
22892	奬
22889	奩
22904	奸
22913	妁
22941	妝
20318	佞
20395	侫
22947	妣
22962	妲
22982	姆
23016	姨
23004	姜
22925	妍
23001	姙
23002	姚
23077	娥
23071	娟
23057	娑
23068	娜
23049	娉
23066	娚
23104	婀
23148	婬
23113	婉
23093	娵
23094	娶
23138	婢
23146	婪
23194	媚
23228	媼
23230	媾
23243	嫋
23234	嫂
23229	媽
23267	嫣
23255	嫗
23270	嫦
23273	嫩
23254	嫖
23290	嫺
23291	嫻
23308	嬌
23307	嬋
23318	嬖
23346	嬲
23248	嫐
23338	嬪
23350	嬶
23358	嬾
23363	孃
23365	孅
23360	孀
23377	孑
23381	孕
23386	孚
23387	孛
23397	孥
23401	孩
23408	孰
23411	孳
23413	孵
23416	學
25992	斈
23418	孺
23427	它
23462	宦
23480	宸
23491	寃
23495	寇
23497	寉
23508	寔
23504	寐
23524	寤
23526	實
23522	寢
23518	寞
23525	寥
23531	寫
23536	寰
23542	寶
23539	寳
23557	尅
23559	將
23560	專
23565	對
23571	尓
23584	尠
23592	尨
23609	尹
23617	屁
23622	屆
23630	屎
23635	屓
23632	屐
23631	屏
23409	孱
23660	屬
20066	乢
23670	屶
23673	屹
23692	岌
23697	岑
23700	岔
22939	妛
23723	岫
23739	岻
23734	岶
23740	岼
23735	岷
23749	峅
23742	岾
23751	峇
23769	峙
23785	峩
23805	峽
23802	峺
23789	峭
23948	嶌
23786	峪
23819	崋
23829	崕
23831	崗
23900	嵜
23839	崟
23835	崛
23825	崑
23828	崔
23842	崢
23834	崚
23833	崙
23832	崘
23884	嵌
23890	嵒
23886	嵎
23883	嵋
23916	嵬
23923	嵳
23926	嵶
23943	嶇
23940	嶄
23938	嶂
23970	嶢
23965	嶝
23980	嶬
23982	嶮
23997	嶽
23952	嶐
23991	嶷
23996	嶼
24009	巉
24013	巍
24019	巓
24018	巒
24022	巖
24043	巫
24050	已
24053	巵
24075	帋
24090	帚
24089	帙
24081	帑
24091	帛
24118	帶
24119	帷
24132	幄
24131	幃
24128	幀
24142	幎
24151	幗
24148	幔
24159	幟
24162	幢
24164	幤
24135	幇
24181	幵
24182	并
40636	麼
24224	庠
24257	廁
24258	廂
24264	廈
24272	廐
24271	廏
24278	廖
24291	廣
24285	廝
24282	廚
24283	廛
24290	廢
24289	廡
24296	廨
24297	廩
24300	廬
24305	廱
24307	廳
24304	廰
24312	廸
24323	弃
24329	弉
24413	彝
24412	彜
24337	弑
24342	弖
24361	弩
24365	弭
24376	弸
24385	彁
24392	彈
24396	彌
24398	彎
24367	弯
24406	彖
24407	彗
24409	彙
24429	彭
24439	彷
24451	徃
24450	徂
24447	彿
24458	徊
24456	很
24465	徑
24455	徇
24478	從
24473	徙
24472	徘
24480	徠
24488	徨
24493	徭
24508	徼
24534	忖
24571	忻
24548	忤
24568	忸
24561	忱
24541	忝
24755	悳
24575	忿
24609	怡
24672	恠
24601	怙
24592	怐
24617	怩
24590	怎
24625	怱
24603	怛
24597	怕
24619	怫
24614	怦
24591	怏
24634	怺
24666	恚
24641	恁
24682	恪
24695	恷
24671	恟
24650	恊
24646	恆
24653	恍
24675	恣
24643	恃
24676	恤
24642	恂
24684	恬
24683	恫
24665	恙
24705	悁
24717	悍
24807	惧
24707	悃
24730	悚
24708	悄
24731	悛
24726	悖
24727	悗
24722	悒
24743	悧
24715	悋
24801	惡
24760	悸
24800	惠
24787	惓
24756	悴
24560	忰
24765	悽
24774	惆
24757	悵
24792	惘
24909	慍
24853	愕
24838	愆
24822	惶
24823	惷
24832	愀
24820	惴
24826	惺
24835	愃
24865	愡
24827	惻
24817	惱
24845	愍
24846	愎
24903	慇
24894	愾
24872	愨
24871	愧
24906	慊
24895	愿
24892	愼
24876	愬
24884	愴
24893	愽
24898	慂
24900	慄
24947	慳
24951	慷
24920	慘
24921	慙
24922	慚
24939	慫
24948	慴
24943	慯
24933	慥
24945	慱
24927	慟
24925	慝
24915	慓
24949	慵
24985	憙
24982	憖
24967	憇
25004	憬
24980	憔
24986	憚
24970	憊
24977	憑
25003	憫
25006	憮
25036	懌
25034	懊
25033	應
25079	懷
25032	懈
25027	懃
25030	懆
25018	憺
25035	懋
32633	罹
25037	懍
25062	懦
25059	懣
25078	懶
25082	懺
25076	懴
25087	懿
25085	懽
25084	懼
25086	懾
25088	戀
25097	戉
25101	戍
25100	戌
25108	戔
25115	戛
25118	戞
25121	戡
25130	截
25134	戮
25136	戰
25138	戲
25139	戳
25153	扁
25166	扎
25182	扞
25187	扣
25179	扛
25184	扠
25192	扨
25212	扼
25218	抂
25225	抉
25214	找
25234	抒
25235	抓
25238	抖
25300	拔
25219	抃
25236	抔
25303	拗
25297	拑
25275	抻
25295	拏
25343	拿
25286	拆
25812	擔
25288	拈
25308	拜
25292	拌
25290	拊
25282	拂
25287	拇
25243	抛
25289	拉
25356	挌
25326	拮
25329	拱
25383	挧
25346	挂
25352	挈
25327	拯
25333	拵
25424	捐
25406	挾
25421	捍
25628	搜
25423	捏
25494	掖
25486	掎
25472	掀
25515	掫
25462	捶
25507	掣
25487	掏
25481	掉
25503	掟
25525	掵
25451	捫
25449	捩
25534	掾
25577	揩
25536	揀
25542	揆
25571	揣
25545	揉
25554	插
25590	揶
25540	揄
25622	搖
25652	搴
25606	搆
25619	搓
25638	搦
25654	搶
25885	攝
25623	搗
25640	搨
25615	搏
25703	摧
25711	摯
25718	摶
25678	摎
25898	攪
25749	撕
25747	撓
25765	撥
25769	撩
25736	撈
25788	撼
25818	據
25810	擒
25797	擅
25799	擇
25787	撻
25816	擘
25794	擂
25841	擱
25831	擧
33289	舉
25824	擠
25825	擡
25260	抬
25827	擣
25839	擯
25900	攬
25846	擶
25844	擴
25842	擲
25850	擺
25856	攀
25853	擽
25880	攘
25884	攜
25861	攅
25892	攤
25891	攣
25899	攫
25911	攷
25910	收
25912	攸
30027	畋
25928	效
25942	敖
25941	敕
25933	敍
25944	敘
25950	敞
25949	敝
25970	敲
25976	數
25986	斂
25987	斃
35722	變
26011	斛
26015	斟
26027	斫
26039	斷
26051	旃
26054	旆
26049	旁
26052	旄
26060	旌
26066	旒
26075	旛
26073	旙
26097	旱
26482	杲
26122	昊
26115	昃
26107	旻
26483	杳
26165	昵
26166	昶
26164	昴
26140	昜
26191	晏
26180	晄
26185	晉
26177	晁
26206	晞
26205	晝
26212	晤
26215	晧
26216	晨
26207	晟
26210	晢
26224	晰
26243	暃
26248	暈
26254	暎
26249	暉
26244	暄
26264	暘
26269	暝
26305	曁
26297	暹
26313	曉
26302	暾
26300	暼
26308	曄
26296	暸
26326	曖
26330	曚
26336	曠
26175	昿
26342	曦
26345	曩
26357	曵
26359	曷
26383	朏
26390	朖
26398	朞
26406	朦
26407	朧
38712	霸
26414	朮
26431	朿
26422	朶
26433	杁
26424	朸
26423	朷
26438	杆
26462	杞
26464	杠
26457	杙
26467	杣
26468	杤
26505	枉
26480	杰
26537	枩
26492	杼
26474	杪
26508	枌
26507	枋
26534	枦
26529	枡
26501	枅
26551	枷
26607	柯
26548	枴
26604	柬
26547	枳
26601	柩
26552	枸
26596	柤
26590	柞
26589	柝
26594	柢
26606	柮
26553	枹
26574	柎
26566	柆
26599	柧
27292	檜
26654	栞
26694	框
26665	栩
26688	桀
26701	桍
26674	栲
26702	桎
26803	梳
26667	栫
26713	桙
26723	档
26743	桷
26751	桿
26783	梟
26767	梏
26797	梭
26772	梔
26781	條
26779	梛
26755	梃
27310	檮
26809	梹
26740	桴
26805	梵
26784	梠
26810	梺
26895	椏
26765	梍
26750	桾
26881	椁
26826	棊
26888	椈
26840	棘
26914	椢
26918	椦
26849	棡
26892	椌
26829	棍
26836	棔
26855	棧
26837	棕
26934	椶
26898	椒
26884	椄
26839	棗
26851	棣
26917	椥
26873	棹
26848	棠
26863	棯
26920	椨
26922	椪
26906	椚
26915	椣
26913	椡
26822	棆
27001	楹
26999	楷
26972	楜
27000	楸
26987	楫
26964	楔
27006	楾
26990	楮
26937	椹
26996	楴
26941	椽
26969	楙
26928	椰
26977	楡
26974	楞
26973	楝
27009	榁
26986	楪
27058	榲
27054	榮
27088	槐
27071	榿
27073	槁
27091	槓
27070	榾
27086	槎
23528	寨
27082	槊
27101	槝
27067	榻
27075	槃
27047	榧
27182	樮
27025	榑
27040	榠
27036	榜
27029	榕
27060	榴
27102	槞
27112	槨
27138	樂
27163	樛
27135	槿
27402	權
27129	槹
27122	槲
27111	槧
27141	樅
27057	榱
27166	樞
27117	槭
27156	樔
27115	槫
27146	樊
27154	樒
27329	櫁
27171	樣
27155	樓
27204	橄
27148	樌
27250	橲
27190	樶
27256	橸
27207	橇
27234	橢
27225	橙
27238	橦
27208	橈
27192	樸
27170	樢
27280	檐
27277	檍
27296	檠
27268	檄
27298	檢
27299	檣
27287	檗
34327	蘗
27323	檻
27331	櫃
27330	櫂
27320	檸
27315	檳
27308	檬
27358	櫞
27345	櫑
27359	櫟
27306	檪
27354	櫚
27370	櫪
27387	櫻
27397	欅
34326	蘖
27386	櫺
27410	欒
27414	欖
39729	鬱
27423	欟
27448	欸
27447	欷
30428	盜
27449	欹
39150	飮
27463	歇
27459	歃
27465	歉
27472	歐
27481	歙
27476	歔
27483	歛
27487	歟
27489	歡
27512	歸
27519	歿
27520	殀
27524	殄
27523	殃
27533	殍
27544	殘
27541	殕
27550	殞
27556	殤
27562	殪
27563	殫
27567	殯
27570	殲
27569	殱
27575	殷
27580	殼
27590	毆
27603	毓
27615	毟
27628	毬
27627	毫
27635	毳
27631	毯
40638	麾
27656	氈
27667	氓
27675	氛
27684	氤
27683	氣
27742	汞
27733	汕
27746	汢
27754	汪
27778	沂
27789	沍
27802	沚
27777	沁
27803	沛
27774	汾
27752	汨
27763	汳
27794	沒
27792	沐
27844	泄
27889	泱
27859	泓
27837	沽
27863	泗
27845	泅
27869	泝
27822	沮
27825	沱
27838	沾
27834	沺
27867	泛
27887	泯
27865	泙
27882	泪
27935	洟
34893	衍
27958	洶
27947	洫
27965	洽
27960	洸
27929	洙
27957	洵
27955	洳
27922	洒
27916	洌
28003	浣
28051	涓
28004	浤
27994	浚
28025	浹
27993	浙
28046	涎
28053	涕
28644	濤
28037	涅
28153	淹
28181	渕
28170	渊
28085	涵
28103	淇
28134	淦
28088	涸
28102	淆
28140	淬
28126	淞
28108	淌
28136	淨
28114	淒
28101	淅
28154	淺
28121	淙
28132	淤
28117	淕
28138	淪
28142	淮
28205	渭
28270	湮
28206	渮
28185	渙
28274	湲
28255	湟
28222	渾
28195	渣
28267	湫
28203	渫
28278	湶
28237	湍
28191	渟
28227	湃
28218	渺
28238	湎
28196	渤
28415	滿
28189	渝
28216	游
28290	溂
28330	溪
28312	溘
28361	滉
28343	溷
28371	滓
28349	溽
28335	溯
28356	滄
28338	溲
28372	滔
28373	滕
28303	溏
28325	溥
28354	滂
28319	溟
28481	潁
28433	漑
28748	灌
28396	滬
28408	滸
28414	滾
28479	漿
28402	滲
28465	漱
28399	滯
28466	漲
28364	滌
28478	漾
28435	漓
28407	滷
28550	澆
28538	潺
28536	潸
28545	澁
28544	澀
28527	潯
28507	潛
28659	濳
28525	潭
28546	澂
28540	潼
28504	潘
28558	澎
28561	澑
28610	濂
28518	潦
28595	澳
28579	澣
28577	澡
28580	澤
28601	澹
28614	濆
28586	澪
28639	濟
28629	濕
28652	濬
28628	濔
28632	濘
28657	濱
28654	濮
28635	濛
28681	瀉
28683	瀋
28666	濺
28689	瀑
28673	瀁
28687	瀏
28670	濾
28699	瀛
28698	瀚
28532	潴
28701	瀝
28696	瀘
28703	瀟
28720	瀰
28734	瀾
28722	瀲
28753	灑
28771	灣
28825	炙
28818	炒
28847	炯
28913	烱
28844	炬
28856	炸
28851	炳
28846	炮
28895	烟
28875	烋
28893	烝
28889	烙
28937	焉
28925	烽
28956	焜
28953	焙
29029	煥
29013	煕
29064	熈
29030	煦
29026	煢
29004	煌
29014	煖
29036	煬
29071	熏
29179	燻
29060	熄
29077	熕
29096	熨
29100	熬
29143	燗
29113	熹
29118	熾
29138	燒
29129	燉
29140	燔
29134	燎
29152	燠
29164	燬
29159	燧
29173	燵
29180	燼
29177	燹
29183	燿
29197	爍
29200	爐
29211	爛
29224	爨
29229	爭
29228	爬
29232	爰
29234	爲
29244	爼
29248	牀
29254	牆
29259	牋
29272	牘
29300	牴
29310	牾
29314	犂
29313	犁
29319	犇
29330	犒
29334	犖
29346	犢
29351	犧
29369	犹
29362	犲
29379	狃
29382	狆
29380	狄
29390	狎
29394	狒
29410	狢
29408	狠
29409	狡
29433	狹
29431	狷
20495	倏
29463	猗
29450	猊
29468	猜
29462	猖
29469	猝
29492	猴
29487	猯
29481	猩
29477	猥
29502	猾
29518	獎
29519	獏
40664	默
29527	獗
29546	獪
29544	獨
29552	獰
29560	獸
29557	獵
29563	獻
29562	獺
29640	珈
29619	玳
29646	珎
29627	玻
29632	珀
29669	珥
29678	珮
29662	珞
29858	璢
29701	琅
29807	瑯
29733	琥
29688	珸
29746	琲
29754	琺
29781	瑕
29759	琿
29791	瑟
29785	瑙
29761	瑁
29788	瑜
29801	瑩
29808	瑰
29795	瑣
29802	瑪
29814	瑶
29822	瑾
29835	璋
29854	璞
29863	璧
29898	瓊
29903	瓏
29908	瓔
29681	珱
29920	瓠
29923	瓣
29927	瓧
29929	瓩
29934	瓮
29938	瓲
29936	瓰
29937	瓱
29944	瓸
29943	瓷
29956	甄
29955	甃
29957	甅
29964	甌
29966	甎
29965	甍
29973	甕
29971	甓
29982	甞
29990	甦
29996	甬
30012	甼
30020	畄
30029	畍
30026	畊
30025	畉
30043	畛
30022	畆
30042	畚
30057	畩
30052	畤
30055	畧
30059	畫
30061	畭
30072	畸
30070	當
30086	疆
30087	疇
30068	畴
30090	疊
30089	疉
30082	疂
30100	疔
30106	疚
30109	疝
30117	疥
30115	疣
30146	痂
30131	疳
30147	痃
30133	疵
30141	疽
30136	疸
30140	疼
30129	疱
30157	痍
30154	痊
30162	痒
30169	痙
30179	痣
30174	痞
30206	痾
30207	痿
30204	痼
30209	瘁
30192	痰
30202	痺
30194	痲
30195	痳
30219	瘋
30221	瘍
30217	瘉
30239	瘟
30247	瘧
30240	瘠
30241	瘡
30242	瘢
30244	瘤
30260	瘴
30256	瘰
30267	瘻
30279	癇
30280	癈
30278	癆
30300	癜
30296	癘
30305	癡
30306	癢
30312	癨
30313	癩
30314	癪
30311	癧
30316	癬
30320	癰
30322	癲
30328	癸
30332	發
30336	皀
30339	皃
30344	皈
30347	皋
30350	皎
30358	皖
30355	皓
30361	皙
30362	皚
30384	皰
30388	皴
30392	皸
30393	皹
30394	皺
30402	盂
30413	盍
30422	盖
30418	盒
30430	盞
30433	盡
30437	盥
30439	盧
30442	盪
34351	蘯
30459	盻
30472	眈
30471	眇
30468	眄
30505	眩
30500	眤
30494	眞
30501	眥
30502	眦
30491	眛
30519	眷
30520	眸
30535	睇
30554	睚
30568	睨
30571	睫
30555	睛
30565	睥
30591	睿
30590	睾
30585	睹
30606	瞎
30603	瞋
30609	瞑
30624	瞠
30622	瞞
30640	瞰
30646	瞶
30649	瞹
30655	瞿
30652	瞼
30653	瞽
30651	瞻
30663	矇
30669	矍
30679	矗
30682	矚
30684	矜
30691	矣
30702	矮
30716	矼
30732	砌
30738	砒
31014	礦
30752	砠
31018	礪
30789	硅
30862	碎
30836	硴
30854	碆
30844	硼
30874	碚
30860	碌
30883	碣
30901	碵
30890	碪
30895	碯
30929	磑
30918	磆
30923	磋
30932	磔
30910	碾
30908	碼
30917	磅
30922	磊
30956	磬
30951	磧
30938	磚
30973	磽
30964	磴
30983	礇
30994	礒
30993	礑
31001	礙
31020	礬
31019	礫
31040	祀
31072	祠
31063	祗
31071	祟
31066	祚
31061	祕
31059	祓
31098	祺
31103	祿
31114	禊
31133	禝
31143	禧
40779	齋
31146	禪
31150	禮
31155	禳
31161	禹
31162	禺
31177	秉
31189	秕
31207	秧
31212	秬
31201	秡
31203	秣
31240	稈
31245	稍
31256	稘
31257	稙
31264	稠
31263	稟
31104	禀
31281	稱
31291	稻
31294	稾
31287	稷
31299	穃
31319	穗
31305	穉
31329	穡
31330	穢
31337	穩
40861	龝
31344	穰
31353	穹
31357	穽
31368	窈
31383	窗
31381	窕
31384	窘
31382	窖
31401	窩
31432	竈
31408	窰
31414	窶
31429	竅
31428	竄
31423	窿
36995	邃
31431	竇
31434	竊
31437	竍
31439	竏
31445	竕
31443	竓
31449	站
31450	竚
31453	竝
31457	竡
31458	竢
31462	竦
31469	竭
31472	竰
31490	笂
31503	笏
31498	笊
31494	笆
31539	笳
31512	笘
31513	笙
31518	笞
31541	笵
31528	笨
31542	笶
31568	筐
31610	筺
31492	笄
31565	筍
31499	笋
31564	筌
31557	筅
31605	筵
31589	筥
31604	筴
31591	筧
31600	筰
31601	筱
31596	筬
31598	筮
31645	箝
31640	箘
31647	箟
31629	箍
31644	箜
31642	箚
31627	箋
31634	箒
31631	箏
31581	筝
31641	箙
31691	篋
31681	篁
31692	篌
31695	篏
31668	箴
31686	篆
31709	篝
31721	篩
31761	簑
31764	簔
31718	篦
31717	篥
31840	籠
31744	簀
31751	簇
31763	簓
31731	篳
31735	篷
31767	簗
31757	簍
31734	篶
31779	簣
31783	簧
31786	簪
31775	簟
31799	簷
31787	簫
31805	簽
31820	籌
31811	籃
31828	籔
31823	籏
31808	籀
31824	籐
31832	籘
31839	籟
31844	籤
31830	籖
31845	籥
31852	籬
31861	籵
31875	粃
31888	粐
31908	粤
31917	粭
31906	粢
31915	粫
31905	粡
31912	粨
31923	粳
31922	粲
31921	粱
31918	粮
31929	粹
31933	粽
31936	糀
31941	糅
31938	糂
31960	糘
31954	糒
31964	糜
31970	糢
39739	鬻
31983	糯
31986	糲
31988	糴
31990	糶
31994	糺
32006	紆
32002	紂
32028	紜
32021	紕
32010	紊
